Date,BTC Open,BTC High,BTC Low,BTC Close,BTC Volume,ETH Price,XRP Price,LTC Price,Oil price,Gold Price,DJI Price
2017/6/29,2567.560059,2588.830078,2510.47998,2539.320068,949979008,302.882996,0.269185,41.69043154,44.93 ,1245.80 ,21287.03 
2017/6/30,2539.23999,2559.25,2478.429932,2480.840088,860273024,294.915985,0.262806,41.12207781,46.04 ,1242.30 ,21349.63 
2017/7/1,2492.600098,2515.27002,2419.22998,2434.550049,779913984,274.601013,0.255292,39.66735061,46.38 ,1234.60 ,21392.84 
2017/7/2,2436.399902,2514.280029,2394.840088,2506.469971,803747008,287.987,0.259801,41.74012533,46.73 ,1226.90 ,21436.06 
2017/7/3,2498.560059,2595,2480.469971,2564.060059,964112000,282.89801,0.259848,46.46190525,47.07 ,1219.20 ,21479.27 
2017/7/4,2561,2631.590088,2559.350098,2601.639893,985516032,273.303009,0.254387,54.94055714,47.13 ,1221.70 ,21478.72 
2017/7/5,2602.870117,2622.649902,2538.550049,2601.98999,941566016,268.773987,0.255837,53.18472546,45.13 ,1223.40 ,21478.17 
2017/7/6,2608.100098,2616.719971,2581.689941,2608.560059,761956992,270.549011,0.254885,51.34961527,45.52 ,1223.30 ,21320.04 
2017/7/7,2608.590088,2916.139893,2498.870117,2518.659912,917411968,245.990997,0.239652,46.91019659,44.23 ,1209.70 ,21414.34 
2017/7/8,2520.27002,2571.340088,2492.310059,2571.340088,733329984,251.697006,0.236171,52.22538089,44.29 ,1210.87 ,21412.40 
2017/7/9,2572.610107,2635.48999,2517.590088,2518.439941,527856000,242.136993,0.234352,49.13912041,44.34 ,1212.03 ,21410.46 
2017/7/10,2525.25,2537.159912,2321.129883,2372.560059,1111200000,215.356995,0.20535,46.12232233,44.40 ,1213.20 ,21408.52 
2017/7/11,2385.889893,2413.469971,2296.810059,2337.790039,1329760000,197.404007,0.186181,45.17531656,45.04 ,1214.70 ,21409.07 
2017/7/12,2332.77002,2423.709961,2275.139893,2398.840088,1117410048,230.774002,0.205163,48.11205348,45.49 ,1219.10 ,21532.14 
2017/7/13,2402.699951,2425.219971,2340.830078,2357.899902,835769984,209.733002,0.202281,46.32610553,46.08 ,1217.30 ,21553.09 
2017/7/14,2360.590088,2363.25,2183.219971,2233.340088,882502976,199.662003,0.189839,42.47270435,46.54 ,1227.50 ,21637.74 
2017/7/15,2230.120117,2231.139893,1990.410034,1998.859985,993608000,170.654999,0.171654,39.35991647,46.37 ,1229.57 ,21635.07 
2017/7/16,1991.97998,2058.77002,1843.030029,1929.819946,1182870016,157.363007,0.144688,40.97772265,46.19 ,1231.63 ,21632.39 
2017/7/17,1932.619995,2230.48999,1932.619995,2228.409912,1201760000,193.423996,0.176842,42.23544371,46.02 ,1233.70 ,21629.72 
2017/7/18,2233.52002,2387.610107,2164.77002,2318.879883,1512450048,234.391006,0.18925,43.96968266,46.40 ,1241.90 ,21574.73 
2017/7/19,2323.080078,2397.169922,2260.22998,2273.429932,1245100032,199.703003,0.16227,40.80831185,47.12 ,1242.00 ,21640.75 
2017/7/20,2269.889893,2900.699951,2269.889893,2817.600098,2249260032,227.264999,0.187339,44.55947781,46.79 ,1245.50 ,21611.78 
2017/7/21,2838.409912,2838.409912,2621.850098,2667.76001,1489449984,218.304993,0.182354,45.68116176,45.77 ,1254.90 ,21580.07 
2017/7/22,2668.629883,2862.419922,2657.709961,2810.120117,1177129984,229.475998,0.19439,46.53643287,45.96 ,1254.70 ,21557.77 
2017/7/23,2808.100098,2832.179932,2653.939941,2730.399902,1072840000,225.951004,0.194755,44.35164193,46.15 ,1254.50 ,21535.47 
2017/7/24,2732.699951,2777.26001,2699.189941,2754.860107,866473984,224.710999,0.191998,44.68535423,46.34 ,1254.30 ,21513.17 
2017/7/25,2757.5,2768.080078,2480.959961,2576.47998,1460089984,206.710007,0.176387,42.27705394,47.89 ,1252.10 ,21613.43 
2017/7/26,2577.77002,2610.76001,2450.800049,2529.449951,937404032,203.953003,0.173817,41.79791534,48.75 ,1249.40 ,21711.01 
2017/7/27,2538.709961,2693.320068,2529.340088,2671.780029,789104000,204.317993,0.173468,42.01199566,49.04 ,1260.00 ,21796.55 
2017/7/28,2679.72998,2897.449951,2679.72998,2809.01001,1380099968,193.123001,0.165379,40.61344391,49.71 ,1275.30 ,21830.31 
2017/7/29,2807.02002,2808.76001,2692.800049,2726.449951,803745984,205.789001,0.168693,41.08911835,49.86 ,1274.67 ,21850.58 
2017/7/30,2724.389893,2758.530029,2644.850098,2757.179932,705942976,197.977997,0.165704,40.33551669,50.02 ,1274.03 ,21870.85 
2017/7/31,2763.23999,2889.620117,2720.610107,2875.340088,860574976,203.871002,0.167145,43.25623142,50.17 ,1273.40 ,21891.12 
2017/8/1,2871.300049,2921.350098,2685.610107,2718.26001,1324669952,226.768997,0.17656,43.08605842,49.16 ,1279.40 ,21963.92 
2017/8/2,2727.129883,2762.530029,2668.590088,2710.669922,1094950016,219.951996,0.173609,41.97360874,49.59 ,1278.40 ,22016.24 
2017/8/3,2709.560059,2813.310059,2685.139893,2804.72998,804796992,225.341995,0.174492,42.74834016,49.03 ,1274.40 ,22026.10 
2017/8/4,2806.929932,2899.330078,2743.719971,2895.889893,1002120000,223.072998,0.174084,43.40667948,49.58 ,1264.60 ,22092.81 
2017/8/5,2897.629883,3290.01001,2874.830078,3252.909912,1945699968,256.506989,0.184159,46.80635713,49.52 ,1264.63 ,22101.35 
2017/8/6,3257.610107,3293.290039,3155.600098,3213.939941,1105030016,261.566986,0.180304,45.04970041,49.45 ,1264.67 ,22109.88 
2017/8/7,3212.780029,3397.679932,3180.889893,3378.939941,1482279936,269.179993,0.178999,45.61671649,49.39 ,1264.70 ,22118.42 
2017/8/8,3370.219971,3484.850098,3345.830078,3419.939941,1752760064,296.769012,0.191757,48.68083406,49.17 ,1262.60 ,22085.34 
2017/8/9,3420.399902,3422.76001,3247.669922,3342.469971,1468960000,296.027008,0.183649,48.11294347,49.56 ,1279.30 ,22048.70 
2017/8/10,3341.840088,3453.449951,3319.469971,3381.280029,1515110016,295.891998,0.180664,46.44733435,48.59 ,1290.10 ,21844.01 
2017/8/11,3373.820068,3679.719971,3372.120117,3650.620117,2021190016,308.864014,0.179888,46.51484864,48.82 ,1294.00 ,21858.32 
2017/8/12,3650.629883,3949.919922,3613.699951,3884.709961,2219589888,310.601013,0.17429,46.05202451,48.41 ,1292.80 ,21903.45 
2017/8/13,3880.040039,4208.390137,3857.800049,4073.26001,3159089920,298.063995,0.168459,45.49699129,48.00 ,1291.60 ,21948.58 
2017/8/14,4066.100098,4325.129883,3989.159912,4325.129883,2463089920,300.096985,0.17043,45.17536672,47.59 ,1290.40 ,21993.71 
2017/8/15,4326.990234,4455.970215,3906.179932,4181.930176,3258050048,289.817993,0.162467,43.18263755,47.55 ,1279.70 ,21998.99 
2017/8/16,4200.339844,4381.22998,3994.419922,4376.629883,2272039936,302.266998,0.160204,43.86004205,46.78 ,1282.90 ,22024.87 
2017/8/17,4384.439941,4484.700195,4243.709961,4331.689941,2553359872,301.457001,0.160787,43.82756023,47.09 ,1292.40 ,21750.73 
2017/8/18,4324.339844,4370.129883,4015.399902,4160.620117,2941710080,295.589996,0.158533,46.02803741,48.51 ,1291.60 ,21674.51 
2017/8/19,4137.75,4243.259766,3970.550049,4193.700195,2975820032,297.470001,0.155775,45.92085891,48.13 ,1293.30 ,21684.26 
2017/8/20,4189.310059,4196.290039,4069.879883,4087.659912,2109769984,301.428009,0.159505,46.30764109,47.75 ,1295.00 ,21694.00 
2017/8/21,4090.47998,4109.140137,3988.600098,4001.73999,2800890112,321.591003,0.193611,47.63030339,47.37 ,1296.70 ,21703.75 
2017/8/22,3998.350098,4128.759766,3674.580078,4100.52002,3764239872,314.785004,0.24087,46.2697021,47.64 ,1291.00 ,21899.89 
2017/8/23,4089.01001,4255.779785,4078.409912,4151.52002,2369819904,317.519012,0.248587,53.34111202,48.41 ,1294.70 ,21812.09 
2017/8/24,4137.600098,4376.390137,4130.259766,4334.680176,2037750016,325.610992,0.220536,49.37388731,47.43 ,1292.00 ,21783.40 
2017/8/25,4332.819824,4455.700195,4307.350098,4371.600098,1727970048,331.915009,0.218694,50.59337009,47.87 ,1297.90 ,21813.67 
2017/8/26,4372.060059,4379.279785,4269.52002,4352.399902,1511609984,333.881989,0.212467,51.0552495,47.44 ,1303.70 ,21811.91 
2017/8/27,4345.100098,4416.589844,4317.290039,4382.879883,1537459968,347.893005,0.203322,60.5734344,47.00 ,1309.50 ,21810.16 
2017/8/28,4384.450195,4403.930176,4224.640137,4382.660156,1959330048,347.747009,0.223638,61.78499022,46.57 ,1315.30 ,21808.40 
2017/8/29,4389.209961,4625.680176,4352.129883,4579.02002,2486080000,370.666992,0.218175,62.58837804,46.44 ,1318.90 ,21865.37 
2017/8/30,4570.359863,4626.52002,4471.410156,4565.299805,1937849984,378.484985,0.22681,64.70913445,45.96 ,1314.10 ,21892.43 
2017/8/31,4555.589844,4736.049805,4549.399902,4703.390137,1944930048,383.041992,0.254085,72.07096119,47.23 ,1322.20 ,21948.10 
2017/9/1,4701.759766,4892.009766,4678.529785,4892.009766,2599079936,387.740997,0.249645,85.74900643,47.29 ,1330.40 ,21987.56 
2017/9/2,4901.419922,4975.040039,4469.240234,4578.77002,2722139904,348.984009,0.22457,78.59617272,47.31 ,1335.10 ,21929.00 
2017/9/3,4585.27002,4714.080078,4417.589844,4582.959961,1933190016,347.484009,0.228848,78.61096175,47.32 ,1339.80 ,21870.44 
2017/9/4,4591.629883,4591.629883,4108.399902,4236.310059,2987330048,295.17099,0.206462,67.71412285,47.41 ,1344.50 ,21811.87 
2017/9/5,4228.290039,4427.839844,3998.110107,4376.529785,2697969920,312.988007,0.216226,73.17978579,48.66 ,1342.60 ,21753.31 
2017/9/6,4376.589844,4617.25,4376.589844,4597.120117,2172100096,334.338013,0.22686,80.32849215,49.16 ,1339.00 ,21807.64 
2017/9/7,4589.140137,4655.040039,4491.330078,4599.879883,1844620032,329.428009,0.223218,79.07488176,49.09 ,1350.30 ,21784.78 
2017/9/8,4605.160156,4661,4075.179932,4228.75,2700890112,296.497009,0.211528,72.45067652,47.48 ,1351.20 ,21797.79 
2017/9/9,4229.810059,4308.819824,4114.109863,4226.060059,1386230016,294.404999,0.210045,69.88536259,47.68 ,1346.03 ,21884.32 
2017/9/10,4229.339844,4245.439941,3951.040039,4122.939941,1679090048,288.747009,0.212904,65.72967307,47.87 ,1340.87 ,21970.84 
2017/9/11,4122.470215,4261.669922,4099.399902,4161.27002,1557330048,294.532013,0.214914,67.48372303,48.07 ,1335.70 ,22057.37 
2017/9/12,4168.879883,4344.649902,4085.219971,4130.810059,1864530048,291.463989,0.20922,64.73901109,48.23 ,1332.70 ,22118.86 
2017/9/13,4131.97998,4131.97998,3789.919922,3882.590088,2219409920,277.112,0.200845,61.90524501,49.30 ,1328.00 ,22158.18 
2017/9/14,3875.370117,3920.600098,3153.860107,3154.949951,2716310016,213.908005,0.164177,41.97670147,49.89 ,1329.30 ,22203.48 
2017/9/15,3166.300049,3733.449951,2946.620117,3637.52002,4148069888,250.464005,0.181167,48.40544194,49.89 ,1325.20 ,22268.34 
2017/9/16,3637.75,3808.840088,3487.790039,3625.040039,1818400000,246.522003,0.178489,48.64087023,49.90 ,1320.40 ,22289.34 
2017/9/17,3606.280029,3664.810059,3445.639893,3582.879883,1239149952,251.748993,0.178507,48.72887672,49.90 ,1315.60 ,22310.35 
2017/9/18,3591.090088,4079.22998,3591.090088,4065.199951,1943209984,293.497009,0.189366,53.67176571,49.91 ,1310.80 ,22331.35 
2017/9/19,4073.790039,4094.070068,3868.870117,3924.969971,1563980032,282.803986,0.183936,51.94908938,49.48 ,1310.60 ,22370.80 
2017/9/20,3916.360107,4031.389893,3857.72998,3905.949951,1213830016,283.742004,0.18244,50.27791059,50.41 ,1316.40 ,22412.59 
2017/9/21,3901.469971,3916.419922,3613.629883,3631.040039,1411480064,258.579987,0.171347,46.3084211,50.55 ,1294.80 ,22359.23 
2017/9/22,3628.02002,3758.27002,3553.530029,3630.699951,1194829952,264.309998,0.173483,47.66782053,50.66 ,1297.50 ,22349.59 
2017/9/23,3629.919922,3819.209961,3594.580078,3792.399902,928113984,286.167999,0.177651,48.62027892,51.18 ,1302.17 ,22331.76 
2017/9/24,3796.149902,3796.149902,3666.899902,3682.840088,768014976,282.483002,0.175581,47.00506997,51.70 ,1306.83 ,22313.92 
2017/9/25,3681.580078,3950.25,3681.580078,3926.070068,1374210048,292.332001,0.181323,50.76190277,52.22 ,1311.50 ,22296.09 
2017/9/26,3928.409912,3969.889893,3869.899902,3892.350098,1043740032,287.437988,0.187749,51.21643126,51.88 ,1301.70 ,22284.32 
2017/9/27,3892.939941,4210.049805,3884.820068,4200.669922,1686880000,306.46701,0.203149,55.25331774,52.14 ,1287.80 ,22340.71 
2017/9/28,4197.129883,4279.310059,4109.700195,4174.72998,1712320000,299.154999,0.196986,53.22902373,51.56 ,1288.70 ,22381.20 
2017/9/29,4171.620117,4214.629883,4039.290039,4163.069824,1367049984,291.46701,0.193591,51.79012111,51.67 ,1284.80 ,22405.09 
2017/9/30,4166.109863,4358.430176,4160.859863,4338.709961,1207449984,301.464996,0.196932,54.38356599,51.31 ,1281.80 ,22455.93 
2017/10/1,4341.049805,4403.740234,4269.810059,4403.740234,1208210048,302.337006,0.203369,53.99049575,50.94 ,1278.80 ,22506.76 
2017/10/2,4395.810059,4470.22998,4377.459961,4409.319824,1431730048,297.475006,0.202849,53.15837673,50.58 ,1275.80 ,22557.60 
2017/10/3,4408.459961,4432.470215,4258.890137,4317.47998,1288019968,292.463013,0.203454,52.07234798,50.42 ,1274.60 ,22641.67 
2017/10/4,4319.370117,4352.310059,4210.419922,4229.359863,1116770048,292.65799,0.213899,51.39603139,49.98 ,1276.80 ,22661.64 
2017/10/5,4229.879883,4362.640137,4164.049805,4328.410156,1161769984,295.863007,0.236733,51.40244889,50.79 ,1273.20 ,22775.39 
2017/10/6,4324.459961,4413.27002,4320.529785,4370.810059,1069939968,308.588013,0.233753,51.91891052,49.29 ,1274.90 ,22773.67 
2017/10/7,4369.350098,4443.879883,4321.049805,4426.890137,906928000,311.123993,0.238596,52.21251891,49.39 ,1278.27 ,22769.47 
2017/10/8,4429.669922,4624.140137,4405.640137,4610.47998,1313869952,308.608002,0.279843,52.94602111,49.48 ,1281.63 ,22765.27 
2017/10/9,4614.52002,4878.709961,4564.25,4772.02002,1968739968,297.391998,0.249302,49.72308039,49.58 ,1285.00 ,22761.07 
2017/10/10,4776.209961,4922.169922,4765.100098,4781.990234,1597139968,299.869995,0.259381,50.57011903,50.92 ,1293.80 ,22830.68 
2017/10/11,4789.25,4873.72998,4751.629883,4826.47998,1222279936,303.455994,0.264808,50.708732,51.30 ,1288.90 ,22872.89 
2017/10/12,4829.580078,5446.910156,4822,5446.910156,2791610112,304.135986,0.250161,59.33263137,50.60 ,1296.50 ,22841.01 
2017/10/13,5464.160156,5840.299805,5436.850098,5647.209961,3615480064,338.756989,0.259367,59.20621028,51.45 ,1304.60 ,22871.72 
2017/10/14,5643.529785,5837.700195,5591.640137,5831.790039,1669030016,339.627991,0.258943,63.91116374,51.59 ,1304.07 ,22900.13 
2017/10/15,5835.959961,5852.47998,5478.609863,5678.189941,1976039936,336.595001,0.265509,65.29738471,51.73 ,1303.53 ,22928.55 
2017/10/16,5687.569824,5776.22998,5544.209961,5725.589844,2008070016,333.384003,0.255936,64.4988055,51.87 ,1303.00 ,22956.96 
2017/10/17,5741.580078,5800.350098,5472.720215,5605.509766,1821570048,317.082001,0.226969,59.83183002,51.88 ,1286.20 ,22997.44 
2017/10/18,5603.819824,5603.819824,5151.439941,5590.689941,2399269888,314.319,0.219275,60.79644893,52.04 ,1283.00 ,23157.60 
2017/10/19,5583.740234,5744.350098,5531.060059,5708.52002,1780540032,308.088013,0.213848,59.80946071,51.29 ,1290.00 ,23163.04 
2017/10/20,5708.109863,6060.109863,5627.22998,6011.450195,2354429952,304.006012,0.210527,59.97333457,51.47 ,1280.50 ,23328.63 
2017/10/21,5996.790039,6194.879883,5965.069824,6031.600098,2207099904,300.187012,0.207555,58.08103649,51.61 ,1280.63 ,23310.41 
2017/10/22,6036.660156,6076.259766,5792.339844,6008.419922,2034630016,295.446014,0.203929,56.54888451,51.76 ,1280.77 ,23292.18 
2017/10/23,6006,6075.589844,5732.470215,5930.319824,2401840128,286.950012,0.198939,54.87817133,51.90 ,1280.90 ,23273.96 
2017/10/24,5935.52002,5935.52002,5504.180176,5526.640137,2735699968,298.328003,0.207547,55.84174923,52.47 ,1278.30 ,23441.76 
2017/10/25,5524.600098,5754.330078,5397.879883,5750.799805,1966989952,297.924988,0.204953,56.25756698,52.18 ,1279.00 ,23329.46 
2017/10/26,5747.950195,5976.799805,5721.220215,5904.830078,1905040000,296.527008,0.203689,55.73368265,52.64 ,1269.60 ,23400.86 
2017/10/27,5899.740234,5988.390137,5728.819824,5780.899902,1710130048,297.423004,0.202493,55.26493544,53.90 ,1271.80 ,23434.19 
2017/10/28,5787.819824,5876.720215,5689.189941,5753.089844,1403920000,296.298004,0.20161,54.43146186,53.98 ,1273.77 ,23405.71 
2017/10/29,5754.439941,6255.709961,5724.580078,6153.850098,2859040000,305.088013,0.202587,56.85374883,54.07 ,1275.73 ,23377.22 
2017/10/30,6114.850098,6214.990234,6040.850098,6130.529785,1772150016,307.751007,0.202776,56.14246067,54.15 ,1277.70 ,23348.74 
2017/10/31,6132.02002,6470.430176,6103.330078,6468.399902,2311379968,305.878998,0.200793,54.94787261,54.38 ,1270.50 ,23377.24 
2017/11/1,6440.970215,6767.310059,6377.879883,6767.310059,2870320128,291.694,0.194131,53.18318697,54.30 ,1277.30 ,23435.01 
2017/11/2,6777.77002,7367.330078,6758.720215,7078.5,4653770240,287.428986,0.205095,54.84768764,54.54 ,1278.10 ,23516.26 
2017/11/3,7087.529785,7461.290039,7002.939941,7207.759766,3369860096,305.710999,0.208601,56.20849969,55.64 ,1269.20 ,23539.19 
2017/11/4,7164.47998,7492.859863,7031.279785,7379.950195,2483800064,300.468994,0.204145,55.03892515,56.21 ,1273.33 ,23542.27 
2017/11/5,7404.52002,7617.47998,7333.189941,7407.410156,2380410112,296.263,0.202402,54.95874528,56.78 ,1277.47 ,23545.34 
2017/11/6,7403.220215,7445.77002,7007.310059,7022.759766,3111899904,298.891998,0.206486,55.47516883,57.35 ,1281.60 ,23548.42 
2017/11/7,7023.100098,7253.319824,7023.100098,7144.379883,2326340096,294.658997,0.209832,61.47069102,57.20 ,1275.80 ,23557.23 
2017/11/8,7141.379883,7776.419922,7114.02002,7459.689941,4602200064,309.070007,0.216912,62.51797398,56.81 ,1283.70 ,23563.36 
2017/11/9,7446.830078,7446.830078,7101.52002,7143.580078,3226249984,320.884003,0.217419,64.53757665,57.17 ,1287.50 ,23461.94 
2017/11/10,7173.72998,7312,6436.870117,6618.140137,5208249856,299.252991,0.206187,59.37131834,56.74 ,1274.20 ,23422.21 
2017/11/11,6618.609863,6873.149902,6204.220215,6357.600098,4908680192,314.681,0.210117,62.61217035,56.75 ,1275.77 ,23428.04 
2017/11/12,6295.450195,6625.049805,5519.009766,5950.069824,8957349888,307.90799,0.196401,58.91611215,56.75 ,1277.33 ,23433.87 
2017/11/13,5938.25,6811.189941,5844.290039,6559.490234,6263249920,316.716003,0.203654,61.16304184,56.76 ,1278.90 ,23439.70 
2017/11/14,6561.47998,6764.97998,6461.75,6635.75,3197110016,337.631012,0.20995,63.33799073,55.70 ,1282.90 ,23409.47 
2017/11/15,6634.759766,7342.25,6634.759766,7315.540039,4200880128,333.356995,0.212758,63.88631542,55.33 ,1277.70 ,23271.28 
2017/11/16,7323.240234,7967.379883,7176.580078,7871.689941,5123809792,330.924011,0.223418,71.42738558,55.14 ,1278.20 ,23458.36 
2017/11/17,7853.569824,8004.589844,7561.089844,7708.990234,4651670016,332.394012,0.227181,67.90577248,56.55 ,1296.50 ,23358.24 
2017/11/18,7697.209961,7884.990234,7463.439941,7790.149902,3667190016,347.612,0.228036,69.80076052,56.40 ,1289.43 ,23382.27 
2017/11/19,7766.029785,8101.910156,7694.100098,8036.490234,3149319936,354.385986,0.230733,71.45132808,56.24 ,1282.37 ,23406.30 
2017/11/20,8039.069824,8336.860352,7949.359863,8200.639648,3488450048,366.730011,0.239804,72.26766674,56.09 ,1275.30 ,23430.33 
2017/11/21,8205.740234,8348.660156,7762.709961,8071.259766,4277609984,360.401001,0.232854,70.02211801,56.83 ,1281.70 ,23590.83 
2017/11/22,8077.950195,8302.259766,8075.470215,8253.549805,3633530112,380.652008,0.238634,71.97782484,58.02 ,1292.20 ,23526.18 
2017/11/23,8232.379883,8267.400391,8038.77002,8038.77002,4225179904,410.165985,0.245077,73.96571644,58.38 ,1287.30 ,23542.09 
2017/11/24,8074.02002,8374.160156,7940.930176,8253.69043,5058610176,474.911011,0.24466,77.81584401,58.95 ,1289.20 ,23557.99 
2017/11/25,8241.709961,8790.919922,8191.149902,8790.919922,4342060032,466.276001,0.253218,89.49232212,58.67 ,1290.93 ,23565.59 
2017/11/26,8789.040039,9522.929688,8775.589844,9330.549805,5475579904,471.329987,0.249117,86.68395636,58.39 ,1292.67 ,23573.18 
2017/11/27,9352.719727,9818.349609,9352.719727,9818.349609,5653320192,480.355011,0.253946,91.99766819,58.11 ,1294.40 ,23580.78 
2017/11/28,9823.429688,10125.7002,9736.299805,10058.79981,6348819968,472.902008,0.298582,97.46898886,57.99 ,1294.90 ,23836.71 
2017/11/29,10077.40039,11517.40039,9601.030273,9888.610352,11568799744,427.52301,0.240521,85.84395412,57.30 ,1286.20 ,23940.68 
2017/11/30,9906.790039,10801,9202.049805,10233.59961,8310689792,447.114014,0.250447,90.51631207,57.40 ,1276.70 ,24272.35 
2017/12/1,10198.59961,11046.7002,9694.650391,10975.59961,6783119872,466.540009,0.255387,99.62115771,58.36 ,1282.30 ,24231.59 
2017/12/2,10978.29981,11320.2002,10905.09961,11074.59961,5138500096,463.449005,0.255487,101.3360772,58.06 ,1280.77 ,24251.08 
2017/12/3,11082.7002,11858.7002,10862,11323.2002,6608309760,465.852997,0.251969,101.0434993,57.77 ,1279.23 ,24270.56 
2017/12/4,11315.40039,11657.2002,11081.79981,11657.2002,6132409856,470.20401,0.252982,103.4586735,57.47 ,1277.70 ,24290.05 
2017/12/5,11685.7002,12032,11604.59961,11916.7002,6895260160,463.281006,0.245933,105.5040826,57.62 ,1264.90 ,24180.64 
2017/12/6,11923.40039,14369.09961,11923.40039,14291.5,12656300032,428.588013,0.23525,97.66539131,55.96 ,1266.10 ,24140.91 
